,ingredients,vegetables,meat,seafood,fruits,mushrooms,grains,id,dish,label
252213,сёмга малосольная кета копчёная маслянная рыба лимон оливки маслины,0.46804574,0.45978934,0.49863747,0.45457366,0.55834657,0.49591908,70000001024362908,Рыбная тарелка,Закуски
252214,ростбиф буженина отварной язык куриный рулет соус хрен,0.47107047,0.46379918,0.5050166,0.45325065,0.5502637,0.48857057,70000001024362908,Мясная тарелка,Закуски
252215,сыр дор блю пармезан маасдам свежая ягода сухофрукты крекеры мёд,0.46612492,0.47422373,0.5006787,0.4461267,0.5625076,0.49134445,70000001024362908,Сырная тарелка,Закуски
252216,маринованная говядина обжаренная гриле,0.46569166,0.45827633,0.5041547,0.4625343,0.5487058,0.4899629,70000001024362908,Ростбиф,Закуски
252217,маринованные огурцы томаты черри капуста,0.47055793,0.46373627,0.50379694,0.45047274,0.55556685,0.4854087,70000001024362908,Закуска под водку,Закуски
252218,соусом тартар,0.46683803,0.47205076,0.50612944,0.452851,0.5428241,0.48735523,70000001024362908,Сырные палочки,Закуски
252219,соусом тартар,0.46683803,0.47205076,0.50612944,0.452851,0.5428241,0.48735523,70000001024362908,Бородинские гренки,Закуски
252222,соусом тар тар,0.46657822,0.473089,0.5038114,0.45519468,0.5437399,0.48939055,70000001024362908,Луковые кольца,Закуски
252223,сырные палочки гренки чесночные луковые кольца соуосм тартар,0.46898705,0.46303737,0.50417256,0.45298126,0.5562017,0.49463075,70000001024362908,На компанию,Закуски
252224,сметанно чесночным соусом,0.47269052,0.4610546,0.5022775,0.4530892,0.5471734,0.4855207,70000001024362908,Кольца кальмара в кляре,Закуски
252225,кислосладким соусом,0.47122267,0.4677357,0.50374556,0.45160207,0.54168344,0.48971623,70000001024362908,Хрустящие куриные палочки во фритюре,Закуски
252226,куриные крылышки охотничьи колбаски луковые кольца чесночные гренки картофельные дольки соус тартар томатный,0.4720279,0.46255505,0.49967822,0.45623362,0.5623209,0.49548876,70000001024362908,Октоберфест,Закуски
252227,угорь лист салата сыр филадельфия свежий огурец,0.47714072,0.45972538,0.50259113,0.45193264,0.5491737,0.4876688,70000001024362908,Дракон,Роллы и суши
252228,лосось сыр филадельфия лист салата,0.47302338,0.45424315,0.5048362,0.4561418,0.5461355,0.48971322,70000001024362908,Филадельфия,Роллы и суши
252229,креветка лист салата майонез авокадо икра тобико,0.46357912,0.47089234,0.49688387,0.4459257,0.55612576,0.4923763,70000001024362908,Калифорния,Роллы и суши
252230,креветка сыр филадельфия соус лава,0.47258556,0.45672476,0.5035521,0.45537817,0.5492217,0.4940902,70000001024362908,Лава с креветкой,Роллы и суши
252231,лосось сыр филадельфия лист салата темпурная панировка,0.47117883,0.45480663,0.5034431,0.45620787,0.55271137,0.49428713,70000001024362908,Сяке темпура,Роллы и суши
252232,угорь сыр филадельфия лист салата темпурная панировка,0.47111428,0.4578447,0.50382626,0.4540031,0.5534745,0.49253523,70000001024362908,Унаги темпура,Роллы и суши
252233,нежнейшая креветка свежий огурец сыр филадельфия,0.47751558,0.45433438,0.5060746,0.4555451,0.55195767,0.4908016,70000001024362908,Гейша,Роллы и суши
252234,огурец помидор сыр фета лист салата болгарский перец маслины соус песто,0.47424313,0.4637147,0.49650347,0.44413263,0.5573952,0.4932334,70000001024362908,Греческий ролл,Роллы и суши
252235,ролл лососем,0.47186786,0.4614732,0.50771207,0.4600282,0.5360695,0.49002028,70000001024362908,Сяке ролл,Роллы и суши
252236,ролл угрём,0.4724658,0.46352318,0.50773966,0.457364,0.542023,0.49061006,70000001024362908,Унаги ролл,Роллы и суши
252237,ролл креветкой,0.4699475,0.46255475,0.50777984,0.45882592,0.53330225,0.48766848,70000001024362908,Эби ролл,Роллы и суши
252238,ролл огурцом,0.47039154,0.46629584,0.50857437,0.4547306,0.54175335,0.48743623,70000001024362908,Капа ролл,Роллы и суши
252239,лосось сыр филадельфия соус лава,0.47484598,0.4532218,0.50490785,0.4586083,0.5467866,0.48996365,70000001024362908,Лава с лососем,Роллы и суши
252240,угорь сыр филадельфия соус лава,0.47444355,0.45654923,0.50411034,0.45640704,0.54934937,0.48863807,70000001024362908,Лава с угрем,Роллы и суши
